"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","433","201901220400","-5.2","7","1"
"TT_TU_MN009","433","201901220500","-5","7","1"
"TT_TU_MN009","433","201901220600","-5.4","7","1"
"TT_TU_MN009","433","201901220700","-4.9","7","1"
"TT_TU_MN009","433","201901220800","-4.5","7","1"
"TT_TU_MN009","433","201901220900","-4.3","7","1"
"TT_TU_MN009","433","201901221000","-2.4","7","1"
"TT_TU_MN009","433","201901221100","-1.6","7","1"
"TT_TU_MN009","433","201901221200","-0.6","7","1"
"TT_TU_MN009","433","201901221300","-0.2","7","1"
"TT_TU_MN009","433","201901221400","-0.1","7","1"
"TT_TU_MN009","433","201901221500","-0.2","7","1"
"TT_TU_MN009","433","201901221600","-1.1","7","1"
"TT_TU_MN009","433","201901221700","-1.8","7","1"
"TT_TU_MN009","433","201901221800","-2.3","7","1"
"TT_TU_MN009","433","201901221900","-2.2","7","1"
"TT_TU_MN009","433","201901222000","-3.1","7","1"
"TT_TU_MN009","433","201901222100","-3.6","7","1"
"TT_TU_MN009","433","201901222200","-4.5","7","1"
"TT_TU_MN009","433","201901222300","-5.4","7","1"
"TT_TU_MN009","433","201901230000","-6","7","1"
"TT_TU_MN009","433","201901230100","-6","7","1"
"TT_TU_MN009","433","201901230200","-5.9","7","1"
"TT_TU_MN009","433","201901230300","-6","7","1"
"TT_TU_MN009","433","201901230400","-6","7","1"
"TT_TU_MN009","433","201901230500","-6.5","7","1"
"TT_TU_MN009","433","201901230600","-6.7","7","1"
"TT_TU_MN009","433","201901230700","-6.8","7","1"
"TT_TU_MN009","433","201901230800","-6.3","7","1"
"TT_TU_MN009","433","201901230900","-6","7","1"
"TT_TU_MN009","433","201901231000","-5.2","7","1"
"TT_TU_MN009","433","201901231100","-4.2","7","1"
"TT_TU_MN009","433","201901231200","-5.1","7","1"
"TT_TU_MN009","433","201901231300","-5.1","7","1"
"TT_TU_MN009","433","201901231400","-5.6","7","1"
"TT_TU_MN009","433","201901231500","-5.8","7","1"
"TT_TU_MN009","433","201901231600","-5.7","7","1"
"TT_TU_MN009","433","201901231700","-5.6","7","1"
"TT_TU_MN009","433","201901231800","-5.5","7","1"
"TT_TU_MN009","433","201901231900","-5.4","7","1"
"TT_TU_MN009","433","201901232000","-5.2","7","1"
"TT_TU_MN009","433","201901232100","-4.5","7","1"
"TT_TU_MN009","433","201901232200","-3.8","7","1"
"TT_TU_MN009","433","201901232300","-3.6","7","1"
"TT_TU_MN009","433","201901240000","-3.3","7","1"
"TT_TU_MN009","433","201901240100","-3.3","7","1"
"TT_TU_MN009","433","201901240200","-3.2","7","1"
"TT_TU_MN009","433","201901240300","-3.2","7","1"
"TT_TU_MN009","433","201901240400","-3.3","7","1"
"TT_TU_MN009","433","201901240500","-3.3","7","1"
"TT_TU_MN009","433","201901240600","-3.5","7","1"
"TT_TU_MN009","433","201901240700","-3.7","7","1"
"TT_TU_MN009","433","201901240800","-3.7","7","1"
"TT_TU_MN009","433","201901240900","-3.8","7","1"
"TT_TU_MN009","433","201901241000","-3.7","7","1"
"TT_TU_MN009","433","201901241100","-3.6","7","1"
"TT_TU_MN009","433","201901241200","-4.1","7","1"
"TT_TU_MN009","433","201901241300","-4.7","7","1"
"TT_TU_MN009","433","201901241400","-4.5","7","1"
"TT_TU_MN009","433","201901241500","-4.4","7","1"
"TT_TU_MN009","433","201901241600","-4.3","7","1"
"TT_TU_MN009","433","201901241700","-4.2","7","1"
"TT_TU_MN009","433","201901241800","-4.3","7","1"
"TT_TU_MN009","433","201901241900","-4.2","7","1"
"TT_TU_MN009","433","201901242000","-4.3","7","1"
"TT_TU_MN009","433","201901242100","-4.2","7","1"
"TT_TU_MN009","433","201901242200","-4.2","7","1"
"TT_TU_MN009","433","201901242300","-4.2","7","1"
"TT_TU_MN009","433","201901250000","-4.4","7","1"
"TT_TU_MN009","433","201901250100","-4.3","7","1"
"TT_TU_MN009","433","201901250200","-4.3","7","1"
"TT_TU_MN009","433","201901250300","-4.3","7","1"
"TT_TU_MN009","433","201901250400","-4.2","7","1"
"TT_TU_MN009","433","201901250500","-4.1","7","1"
"TT_TU_MN009","433","201901250600","-4.2","7","1"
"TT_TU_MN009","433","201901250700","-4.1","7","1"
"TT_TU_MN009","433","201901250800","-4.1","7","1"
"TT_TU_MN009","433","201901250900","-3.9","7","1"
"TT_TU_MN009","433","201901251000","-3.1","7","1"
"TT_TU_MN009","433","201901251100","-3.4","7","1"
"TT_TU_MN009","433","201901251200","-2.8","7","1"
"TT_TU_MN009","433","201901251300","-2.6","7","1"
"TT_TU_MN009","433","201901251400","-2.8","7","1"
"TT_TU_MN009","433","201901251500","-3","7","1"
"TT_TU_MN009","433","201901251600","-3.1","7","1"
"TT_TU_MN009","433","201901251700","-3.1","7","1"
"TT_TU_MN009","433","201901251800","-3","7","1"
"TT_TU_MN009","433","201901251900","-2.9","7","1"
"TT_TU_MN009","433","201901252000","-2.8","7","1"
"TT_TU_MN009","433","201901252100","-3.1","7","1"
"TT_TU_MN009","433","201901252200","-3.2","7","1"
"TT_TU_MN009","433","201901252300","-2.9","7","1"
"TT_TU_MN009","433","201901260000","-3.2","7","1"
"TT_TU_MN009","433","201901260100","-2.6","7","1"
"TT_TU_MN009","433","201901260200","-2.4","7","1"
"TT_TU_MN009","433","201901260300","-2.4","7","1"
"TT_TU_MN009","433","201901260400","-2.1","7","1"
"TT_TU_MN009","433","201901260500","-1.6","7","1"
"TT_TU_MN009","433","201901260600","-1","7","1"
"TT_TU_MN009","433","201901260700","-0.4","7","1"
"TT_TU_MN009","433","201901260800","0.4","7","1"
"TT_TU_MN009","433","201901260900","0.9","7","1"
"TT_TU_MN009","433","201901261000","1.6","7","1"
"TT_TU_MN009","433","201901261100","2.1","7","1"
"TT_TU_MN009","433","201901261200","2.7","7","1"
"TT_TU_MN009","433","201901261300","2.7","7","1"
"TT_TU_MN009","433","201901261400","2.6","7","1"
"TT_TU_MN009","433","201901261500","2.4","7","1"
"TT_TU_MN009","433","201901261600","2.1","7","1"
"TT_TU_MN009","433","201901261700","1.8","7","1"
"TT_TU_MN009","433","201901261800","1.7","7","1"
"TT_TU_MN009","433","201901261900","1.8","7","1"
"TT_TU_MN009","433","201901262000","1.8","7","1"
"TT_TU_MN009","433","201901262100","2","7","1"
"TT_TU_MN009","433","201901262200","3.3","7","1"
"TT_TU_MN009","433","201901262300","3.9","7","1"
